submission_count,problem_solved,follower_count,max_rating,rating,rank_enc,contribution_abs,user_id_enc
27,20,0,312.213,233.658,1,0,1428
205,176,10,502.867,502.867,0,0,174
681,580,79,389.622,389.622,3,0,1626
489,406,43,525.516,501.72,0,43,1682
62,38,2,307.339,135.321,1,0,2062
189,154,22,345.75699999999995,287.844,1,0,641
57,37,5,322.248,287.271,1,0,2654
799,685,134,671.158,603.498,2,62,2040
345,317,20,479.358,395.356,3,2,2163
940,904,30,381.594,334.576,3,0,2705
53,47,1,307.913,206.709,1,0,1468
482,428,115,400.516,393.922,3,3,338
358,294,15,384.174,336.009,3,6,532
1603,1547,405,577.408,532.97,0,2,3346
114,102,8,319.381,235.952,1,0,1036
163,138,30,315.08,226.778,1,0,597
347,314,30,415.9980000000001,367.833,3,0,2185
61,30,6,308.773,90.596,1,0,2387
645,625,40,448.681,422.878,3,2,2176
67,55,22,562.2130000000002,510.321,0,0,2291
166,146,58,470.47,470.47,0,0,629
362,311,85,512.0409999999998,469.897,0,2,1833
13,12,5,319.6670000000001,318.521,3,0,321
47,42,8,307.626,250.0,1,0,2617
343,313,107,458.429,435.78,3,3,1272
359,307,47,391.342,311.353,1,0,278
641,566,612,491.972,490.826,0,66,1166
285,243,96,525.803,513.761,0,0,591
40,18,12,307.339,159.977,1,0,129
7,5,0,304.186,304.186,1,0,2944
73,61,7,319.6670000000001,289.851,1,3,961
931,893,100,413.991,386.755,3,23,354
79,68,7,397.362,397.362,3,0,2943
52,32,10,331.995,318.521,3,3,1495
320,283,139,620.7,590.023,0,25,3489
130,124,0,304.186,280.103,1,0,3061
155,136,45,316.2270000000001,283.257,1,0,3536
1944,1918,184,625.573,597.764,0,1,322
565,526,25,388.761,341.17,3,0,2165
213,182,18,346.904,319.954,3,0,657
793,731,33,547.878,547.878,0,8,1118
152,146,12,345.47,334.576,3,0,3569
1321,1226,572,530.677,525.516,0,38,2846
213,187,31,478.4980000000001,468.177,0,20,3092
68,65,0,412.557,392.489,3,1,2830
878,821,86,452.408,428.039,3,42,3518
77,61,10,335.149,293.578,1,0,3109
89,65,17,386.468,381.881,3,0,2292
63,43,25,384.7480000000001,384.7480000000001,3,0,1158
199,160,16,354.358,314.507,3,0,361
387,369,55,378.727,378.727,3,0,2810
773,670,60,473.337,407.397,3,4,936
707,674,119,672.305,648.222,2,30,3009
155,127,41,405.963,399.656,3,0,883
62,59,2,357.511,320.814,3,0,1509
49,37,9,451.835,418.005,3,15,2457
33,25,6,347.764,347.764,3,0,1493
127,109,9,311.64,271.502,1,0,1841
275,233,11,405.677,405.677,3,0,387
59,54,12,377.294,377.294,3,0,1912
83,64,7,488.245,488.245,0,0,1052
294,268,35,475.631,475.631,0,0,320
542,483,93,414.278,383.314,3,10,2198
189,156,29,520.6419999999998,480.218,0,1,1945
149,123,44,486.812,474.771,0,0,353
88,74,4,466.456,388.475,3,0,2284
135,120,5,307.626,196.674,1,0,1555
1,0,0,304.186,304.186,1,0,2614
306,228,47,442.087,440.94,3,0,3537
657,524,73,553.899,475.057,0,0,1658
410,367,56,526.663,457.282,0,1,2335
307,273,106,592.317,546.445,0,8,2188
119,82,17,315.08,282.97,1,13,202
135,118,82,406.537,396.502,3,18,1142
96,75,1,325.688,257.454,1,0,2143
181,163,21,478.4980000000001,395.356,3,1,2774
653,574,158,421.732,358.372,3,0,1940
203,168,15,392.489,301.032,1,0,199
170,133,6,325.975,325.975,3,0,2415
90,68,5,352.6380000000001,322.248,3,0,2635
29,20,1,345.75699999999995,214.45,1,0,424
37,14,0,305.333,133.601,1,0,3545
7,6,1,307.339,287.557,1,0,2303
21,16,5,326.548,235.378,1,0,1709
4,3,0,326.835,326.835,3,0,332
24,15,8,318.807,238.819,1,0,2432
56,36,1,308.2,231.938,1,0,1856
231,196,53,312.7870000000001,294.151,1,0,252
44,38,0,319.954,226.491,1,0,51
422,344,4,440.08,336.583,3,1,1423
83,55,4,338.589,309.346,1,0,1842
27,25,3,319.6670000000001,253.727,1,0,2932
899,849,201,760.321,631.021,2,20,1315
446,424,32,436.067,394.495,3,0,2587
87,79,11,308.773,225.917,1,0,3035
161,128,5,315.94,312.7870000000001,3,0,224
1718,1652,184,675.172,675.172,2,54,1459
48,38,1,342.31699999999995,303.039,1,0,1608
1031,1002,95,378.154,372.99300000000005,3,0,971
92,86,5,346.904,294.438,1,0,1747
201,171,65,475.057,440.08,3,0,3466
217,199,19,315.94,262.041,1,0,905
87,76,17,342.89,286.9840000000001,1,0,87
603,505,49,526.376,522.649,0,10,2341
225,172,35,304.472,274.656,1,0,1710
112,98,3,378.154,322.534,3,0,724
59,51,5,306.766,260.034,1,0,954
341,321,15,491.399,465.596,0,2,774
487,463,49,346.0440000000001,345.47,3,0,3403
235,222,11,314.7940000000001,236.525,1,0,1502
4,2,0,305.619,252.867,1,0,461
2348,2190,195,565.654,517.489,0,2,3285
911,847,127,493.979,461.009,0,12,502
132,123,12,344.61,292.431,1,0,2726
132,121,8,321.6740000000001,260.321,1,0,1867
78,64,11,547.305,538.7040000000002,0,0,1317
1245,1163,252,504.3,459.289,0,0,1040
377,364,2,389.048,356.0780000000001,3,0,251
253,210,44,419.725,340.8830000000001,3,0,1463
1769,1657,1074,823.681,816.227,2,134,259
277,252,7,356.651,348.911,3,0,374
87,67,0,358.372,287.844,1,0,3543
296,241,52,354.644,329.9890000000001,3,3,1299
82,62,0,313.073,214.736,1,0,2091
116,105,0,331.709,310.493,1,0,2583
117,89,9,346.904,321.388,3,0,463
173,102,7,314.22,278.096,1,0,431
295,241,30,395.642,287.271,1,0,1298
583,519,70,327.122,286.411,1,17,1702
20,13,2,304.186,249.14,1,0,415
286,249,21,459.289,376.43300000000005,3,1,1829
210,197,27,307.339,177.46599999999995,1,0,3131
76,64,9,306.193,260.894,1,0,2920
521,487,44,338.589,318.807,3,13,1743
22,20,21,304.186,293.578,1,0,1816
7,5,2,321.101,283.5440000000001,1,0,1698
35,33,2,322.534,308.2,1,0,1057
14,14,1,319.094,294.438,1,0,3060
10,8,0,360.378,360.378,3,0,2917
119,108,0,397.076,329.9890000000001,3,0,2528
844,672,113,459.862,450.6880000000001,3,3,266
948,898,18,398.509,352.064,3,0,1242
539,425,96,584.289,482.225,0,57,222
76,57,4,315.08,240.826,1,0,90
126,99,14,365.539,362.099,3,0,2790
256,225,39,322.821,239.966,1,0,1775
186,157,30,389.622,262.901,1,0,312
112,93,3,463.016,463.016,0,0,3105
1016,879,88,513.475,483.372,0,0,1671
100,83,13,339.163,323.394,3,0,3210
165,152,58,358.372,331.709,3,5,3380
306,295,44,317.374,200.401,1,0,2225
310,304,24,464.45,415.138,3,0,1167
33,20,0,307.339,234.232,1,0,2735
99,82,3,382.741,382.741,3,0,422
2,0,0,304.186,304.186,1,0,2337
81,76,4,328.555,312.213,1,0,2601
309,300,29,471.33,471.33,0,0,3273
345,298,48,448.108,426.319,3,20,2355
507,404,79,456.422,456.422,0,0,530
165,153,16,409.404,400.229,3,0,1628
4,3,0,313.073,295.011,1,0,2750
456,422,64,457.282,407.97,3,1,1768
108,92,13,345.18300000000005,344.037,3,0,1624
972,865,108,691.227,629.587,2,49,1144
282,242,22,422.592,409.69,3,0,605
21,15,1,365.252,294.725,1,0,1095
36,27,2,348.911,347.477,3,0,632
95,82,19,310.493,295.011,1,0,754
109,80,6,421.158,345.18300000000005,3,0,2636
212,149,73,349.771,295.298,1,0,1102
161,147,4,305.619,164.278,1,0,469
58,41,2,322.534,301.606,1,0,3303
2260,2059,382,438.647,409.404,3,1,1575
892,845,153,522.649,496.846,0,39,2089
90,64,12,326.261,303.899,1,0,2974
885,728,104,446.674,413.704,3,2,3012
110,99,14,305.619,210.149,1,7,152
71,35,1,305.906,156.25,1,0,3340
1088,1030,125,618.119,585.436,0,4,324
87,64,3,321.101,255.734,1,0,1479
86,80,0,336.583,325.975,3,0,2489
33,25,5,306.193,146.502,1,0,652
721,661,206,390.768,366.112,3,7,594
351,289,36,463.589,443.807,3,12,951
154,139,13,384.461,343.463,3,0,843
513,431,17,363.819,309.92,1,0,2015
390,348,61,439.794,420.011,3,7,3476
480,452,2819,897.6489999999999,813.073,2,102,712
86,71,0,385.034,292.144,1,0,589
100,71,7,311.64,174.025,1,0,2953
50,27,1,305.906,232.511,1,0,3313
369,334,29,459.862,451.835,3,28,111
127,106,2,337.156,323.968,3,0,1741
44,35,6,333.716,302.1790000000001,1,6,740
113,87,22,405.677,405.677,3,0,2625
189,154,55,311.927,300.172,1,3,1029
650,610,20,397.362,397.362,3,0,1000
23,17,7,317.374,284.117,1,0,1417
355,350,18,475.631,475.631,0,0,705
5,3,0,325.975,325.975,3,0,1517
607,587,30,380.161,321.388,3,3,2204
31,22,1,333.4290000000001,290.998,1,0,295
76,66,7,311.353,247.706,1,0,484
713,654,268,499.427,499.427,0,4,157
159,148,10,365.826,365.826,3,0,3239
91,79,36,398.796,368.406,3,0,2121
440,398,3,339.45,280.677,1,1,3387
113,86,37,317.661,253.44,1,0,1782
186,127,23,314.22,202.122,1,0,2869
43,28,2,312.5,259.17400000000004,1,0,356
109,78,10,366.686,282.683,1,0,1716
688,599,193,402.236,341.74300000000005,3,8,1111
58,43,0,312.213,272.362,1,0,3148
213,189,20,487.672,487.672,0,0,1076
27,21,3,405.103,364.106,3,0,2020
100,64,14,307.339,199.541,1,0,761
53,50,1,316.2270000000001,308.2,1,0,1285
51,43,4,315.367,215.31,1,0,383
1125,983,98,418.005,413.131,3,1,3158
83,65,17,346.617,333.142,3,0,525
1135,1069,81,666.284,630.161,2,32,2896
628,579,17,390.768,336.009,3,0,1310
105,85,50,483.085,466.456,0,1,1112
135,108,14,307.339,288.131,1,0,975
114,107,8,471.33,429.186,3,0,486
111,88,14,344.3230000000001,306.766,1,0,1697
1651,1517,287,592.03,563.073,0,18,934
104,86,4,312.5,235.092,1,0,364
495,426,10,441.514,410.55,3,0,102
27,15,4,319.094,268.349,1,0,1063
147,94,4,325.401,276.089,1,0,2966
133,125,11,327.982,294.725,1,0,1098
107,96,6,340.31,305.046,1,0,2073
361,319,309,431.479,388.1880000000001,3,71,2771
57,38,1,315.367,270.92900000000003,1,0,1437
43,31,0,323.108,280.677,1,0,503
17,13,0,305.619,237.672,1,0,43
83,65,5,352.351,348.05,3,0,1348
108,97,31,404.817,404.817,3,16,2301
28,15,1,305.046,215.023,1,0,1189
436,382,76,557.626,557.626,0,20,767
347,302,3,348.624,275.803,1,0,3480
323,282,47,401.376,359.805,3,1,2383
66,47,4,342.89,322.248,3,2,964
152,130,23,321.101,231.938,1,0,232
298,268,46,366.972,355.791,3,0,2370
3028,2974,853,663.704,576.835,0,118,3484
1,0,0,304.186,304.186,1,0,208
36,20,1,315.367,315.367,3,0,946
166,134,0,394.495,391.628,3,10,110
235,199,61,315.94,212.156,1,0,2818
513,505,19,451.548,451.548,3,0,3175
1321,1253,277,525.803,520.069,0,32,3370
436,385,25,321.961,306.193,1,19,2475
132,103,9,305.619,144.495,1,0,1010
53,42,11,336.009,289.564,1,0,3353
56,40,17,463.016,438.93300000000005,3,0,1187
16,14,2,354.358,307.626,1,0,71
44,30,1,331.135,248.28,1,0,825
484,461,61,494.55300000000005,477.351,0,0,1957
167,134,35,472.477,472.477,0,0,2320
770,685,22,486.239,280.39,1,0,2000
789,726,81,312.5,264.908,1,0,2522
269,242,26,403.956,394.209,3,0,209
268,246,26,372.42,243.406,1,1,1172
113,105,16,321.101,219.897,1,0,3024
249,194,18,313.073,298.7390000000001,1,0,3467
199,171,26,344.037,336.583,3,0,1358
16,11,3,304.186,290.711,1,0,350
183,172,2,319.6670000000001,247.993,1,0,1478
169,148,13,464.45,464.45,0,0,529
206,164,43,306.4790000000001,270.92900000000003,1,0,2757
12,8,3,327.408,297.305,1,0,80
29,24,5,344.897,304.759,1,0,2945
630,507,68,409.117,348.911,3,0,3101
472,425,54,506.594,456.422,0,31,1444
365,353,58,377.007,358.658,3,0,862
206,203,10,358.085,358.085,3,0,3192
23,17,8,403.956,386.468,3,0,574
606,569,66,474.484,411.984,3,3,2359
1,0,0,304.186,304.186,1,0,3328
709,636,52,375.86,280.677,1,0,2761
358,261,33,545.011,513.188,0,0,1751
162,135,19,342.89,267.775,1,4,2823
145,142,17,553.326,543.005,0,0,2138
84,53,5,345.75699999999995,284.404,1,0,2268
215,201,10,378.154,357.798,3,0,2056
118,100,11,338.589,302.1790000000001,1,0,2072
127,107,3,304.759,222.764,1,7,654
663,632,378,500.0,460.436,0,3,508
1307,1239,690,556.766,496.846,0,13,2546
86,80,6,487.672,480.218,0,0,1746
512,417,61,504.3,504.3,0,2,1442
167,134,11,307.339,186.353,1,0,2179
90,84,5,305.619,234.232,1,0,3493
17,11,3,307.626,165.998,1,0,1789
38,32,0,321.6740000000001,267.202,1,0,2228
227,201,14,324.828,294.151,1,0,831
34,33,0,319.094,279.243,1,0,832
284,234,27,356.651,306.766,1,13,2839
578,523,60,476.778,449.541,3,5,1180
831,677,264,554.186,494.55300000000005,0,131,2894
154,118,68,389.908,322.248,3,0,2479
301,227,27,467.03,337.156,3,0,902
91,77,4,333.716,279.817,1,0,2756
51,40,8,316.514,264.622,1,0,691
396,332,31,391.628,380.447,3,0,229
611,580,52,477.351,450.975,3,6,1092
161,95,31,327.982,190.367,1,0,3086
47,35,4,326.548,288.704,1,0,962
56,44,6,348.05,329.9890000000001,3,1,1960
931,864,159,527.81,515.768,0,20,1680
266,244,68,400.229,400.229,3,0,3420
8,7,6,395.069,354.931,3,0,1845
77,50,13,421.445,421.445,3,0,611
115,84,23,331.135,298.165,1,0,2975
8,7,9,364.106,364.106,3,0,2874
206,183,16,323.394,299.025,1,1,133
275,257,21,386.181,379.014,3,0,3139
65,43,6,346.904,318.2340000000001,3,0,3384
424,360,51,335.722,309.633,1,0,947
30,28,12,378.154,365.252,3,7,2180
723,640,2,392.775,344.897,3,0,2926
119,105,7,409.977,406.823,3,0,1560
275,263,9,388.475,371.846,3,2,1279
182,146,59,400.80300000000005,370.986,3,0,980
161,134,5,320.814,300.459,1,0,677
110,81,0,324.828,256.021,1,0,2233
380,315,80,354.931,354.931,3,0,749
192,184,18,304.186,170.585,1,0,1197
235,205,11,432.339,400.80300000000005,3,0,1570
112,91,16,307.913,233.945,1,0,2435
186,142,75,452.408,450.401,3,0,3355
1608,1419,41,612.672,517.775,0,14,480
846,735,70,462.729,454.989,3,25,2474
118,94,7,312.5,219.323,1,0,1653
28,23,8,317.374,270.356,1,0,1948
52,41,9,339.45,310.78,1,0,823
129,99,4,404.817,365.539,3,0,1387
25,23,2,309.346,278.383,1,0,3350
342,294,17,413.991,362.959,3,0,2090
580,570,11,484.232,390.768,3,0,2519
855,811,87,398.222,368.979,3,0,2549
900,843,97,594.323,594.323,0,0,3196
77,69,10,305.046,299.599,1,0,1657
36,35,1,579.989,579.989,0,0,2662
127,103,21,364.679,314.22,3,8,1612
20,20,2,346.33,346.33,3,0,494
94,91,5,362.385,362.385,3,0,41
60,47,14,354.644,310.206,1,0,3121
219,203,47,314.7940000000001,268.635,1,0,2239
180,171,62,439.794,432.626,3,2,2616
1198,1083,715,650.229,584.576,0,3,1094
357,293,0,387.615,367.259,3,1,1538
83,63,13,304.759,301.319,1,0,620
513,460,14,393.349,363.245,3,0,2637
25,18,9,335.436,290.138,1,0,488
1,1,0,314.507,314.507,3,0,3449
17,17,4,322.821,293.865,1,0,2009
247,216,24,450.115,450.115,3,0,3486
911,831,41,513.475,467.03,0,0,1757
77,66,13,313.647,227.351,1,0,3503
71,48,3,304.186,254.874,1,0,2928
682,624,29,320.528,265.195,1,0,2232
89,84,1,353.784,317.947,3,0,390
967,906,90,493.406,424.025,3,87,791
247,195,78,408.544,359.5180000000001,3,77,795
1224,1188,81,483.658,467.317,0,6,2946
50,30,1,339.736,246.846,1,0,1249
539,499,125,414.851,364.392,3,67,1793
343,299,8,350.631,346.617,3,0,281
159,124,25,307.339,238.819,1,0,737
213,177,0,402.523,402.523,3,0,1964
57,52,2,365.539,365.539,3,0,2599
191,166,21,350.344,350.057,3,0,1534
394,347,65,402.236,383.028,3,1,2914
43,29,4,471.617,471.617,0,0,2466
233,206,11,386.181,386.181,3,0,1750
134,113,6,335.149,305.046,1,0,1580
32,17,7,315.08,259.461,1,3,1465
643,548,94,529.53,504.014,0,3,2206
309,293,47,419.151,397.362,3,0,1053
292,276,51,392.202,381.307,3,3,2510
253,231,6,323.968,323.968,3,0,3564
120,91,17,343.463,328.555,3,3,3145
27,20,1,323.968,227.638,1,0,235
33,19,6,309.06,137.328,1,0,668
2148,2128,118,568.234,514.048,0,4,3144
89,67,3,315.08,300.459,1,0,2379
93,66,7,309.633,279.243,1,0,2949
429,417,8,323.394,320.528,3,0,1581
143,104,28,330.5619999999999,317.947,3,0,2220
98,78,5,345.75699999999995,344.61,3,0,787
38,30,4,309.06,202.695,1,0,720
16,8,3,323.968,266.628,1,0,109
314,226,44,317.947,297.592,1,0,112
361,357,36,360.665,360.665,3,1,884
16,15,5,325.688,243.406,1,0,1293
317,259,54,351.491,337.7290000000001,3,0,2055
676,636,90,487.959,487.959,0,39,1755
124,106,9,317.947,313.647,3,5,1240
47,25,6,311.353,110.378,1,0,1352
35,27,6,321.388,314.507,3,0,2603
455,441,35,453.842,453.842,3,0,2734
144,123,3,318.807,186.927,1,0,3055
24,22,4,304.186,280.677,1,0,2881
63,55,17,323.108,295.872,1,0,430
36,21,3,305.906,209.576,1,0,289
888,739,247,530.1030000000002,497.99300000000005,0,10,1896
176,161,60,420.298,330.849,3,9,77
201,173,47,383.314,381.881,3,0,342
9,7,4,320.814,320.814,3,0,1836
285,263,53,356.651,337.4430000000001,3,1,1510
874,750,252,684.346,639.622,2,102,998
23,18,4,318.2340000000001,279.817,1,0,1306
664,605,86,412.557,397.649,3,5,3485
404,356,19,474.771,466.17,0,1,1550
39,26,11,314.22,236.239,1,0,2367
94,76,7,375.0,315.367,3,0,573
34,20,11,305.046,263.188,1,0,3419
275,233,90,360.378,336.869,3,0,3237
124,114,8,307.053,146.502,1,0,1826
921,760,55,412.844,336.296,3,34,485
158,148,14,407.68300000000005,385.034,3,0,2305
482,442,9,450.401,422.305,3,4,1987
12,8,0,328.555,323.968,3,0,2758
66,52,2,334.289,334.289,3,0,2490
518,417,55,340.596,324.541,3,0,333
76,57,26,405.963,358.658,3,0,153
1116,1023,101,460.436,458.429,0,10,72
513,463,136,487.959,468.177,0,0,2523
128,107,1,316.8,227.924,1,13,1302
7,6,0,304.186,262.901,1,0,2486
115,93,3,339.163,303.612,1,0,478
20,15,3,318.2340000000001,251.72,1,0,741
134,108,6,449.255,393.922,3,0,2605
28,12,1,326.548,215.023,1,0,1103
770,721,183,486.812,477.064,0,32,340
301,234,73,313.933,271.502,1,5,2581
71,48,18,319.094,241.686,1,0,1086
480,433,41,452.122,436.067,3,1,3551
125,105,2,442.374,364.966,3,0,2595
391,370,74,309.92,295.298,1,6,1656
498,436,26,489.679,463.876,0,0,958
82,62,4,331.135,265.768,1,0,554
8,5,7,321.101,301.319,1,0,1048
1121,1016,81,643.635,608.945,2,3,115
215,189,74,313.647,288.131,1,0,1325
70,45,23,341.456,290.138,1,0,3381
68,52,43,310.493,282.11,1,0,1754
50,43,6,392.202,372.99300000000005,3,0,2433
235,230,0,413.417,378.44,3,0,2565
26,22,1,326.835,277.236,1,0,1501
315,279,33,321.6740000000001,247.993,1,0,217
27,21,1,389.335,354.644,3,0,757
70,58,2,311.067,228.498,1,0,379
162,147,16,405.39,365.539,3,0,2403
350,298,31,346.617,295.298,1,1,536
165,131,7,356.0780000000001,356.0780000000001,3,0,1135
62,49,10,324.828,248.853,1,0,358
116,97,15,338.016,331.422,3,0,2458
101,78,4,374.427,356.9380000000001,3,0,859
574,518,16,455.562,408.544,3,0,915
144,130,1,321.101,229.644,1,0,976
1127,1037,318,491.112,462.443,0,101,2893
3,1,3,304.186,275.516,1,0,3249
528,491,45,319.954,291.284,1,6,220
1097,1013,135,430.046,430.046,3,4,1390
28,19,5,333.4290000000001,298.7390000000001,1,0,2888
36,30,2,339.45,332.569,3,0,3096
202,198,13,404.53,396.216,3,0,2910
987,949,115,629.3,573.394,0,0,2507
72,61,6,498.567,498.567,0,0,2822
217,179,1,383.601,341.456,3,0,3389
187,172,27,361.812,327.695,3,5,3020
32,24,3,307.626,232.511,1,0,1264
449,420,25,407.97,387.041,3,0,2338
19,16,8,415.711,415.711,3,0,1714
767,656,39,493.693,483.372,0,47,3234
29,21,0,314.507,227.064,1,0,2118
189,165,4,326.548,273.509,1,0,1783
30,30,1,304.759,222.477,1,0,2555
10,7,0,327.122,306.4790000000001,1,0,37
223,166,12,415.138,415.138,3,29,2222
85,77,8,390.195,367.546,3,0,2360
61,46,10,311.067,270.92900000000003,1,0,253
182,174,8,518.349,518.349,0,0,696
663,576,126,422.018,378.727,3,85,778
152,130,19,370.126,359.805,3,0,1204
147,139,19,500.573,473.05,0,1,1728
169,111,5,321.6740000000001,305.619,1,0,1769
2,2,0,353.784,353.784,3,17,2931
7,5,2,308.486,267.775,1,0,534
236,211,48,390.768,390.768,3,0,2873
246,202,35,400.516,389.908,3,2,888
164,123,41,336.296,310.206,1,18,1156
156,102,3,340.596,311.64,1,0,3482
944,841,422,493.693,480.218,0,0,1395
97,95,3,339.736,271.789,1,0,2007
605,582,32,381.594,336.296,3,28,2795
61,55,0,315.94,237.099,1,0,2431
87,76,2,455.275,445.814,3,0,1321
5,5,2,336.869,322.821,3,0,3372
523,433,54,428.612,420.872,3,0,2018
673,652,17,507.167,507.167,0,0,986
163,126,49,313.36,312.213,1,0,1178
553,524,121,747.42,747.42,2,12,3166
51,40,0,334.289,267.775,1,0,543
1,0,0,304.186,304.186,1,0,3036
26,15,2,324.255,261.468,1,0,1393
526,521,19,411.411,394.209,3,19,175
120,107,27,369.266,369.266,3,0,1805
1193,1096,156,407.11,336.869,3,0,118
648,589,91,454.989,406.823,3,0,2623
617,468,49,314.507,262.901,1,0,1343
39,25,8,304.186,295.298,1,0,1349
69,59,0,326.835,290.4240000000001,1,0,1405
26,24,20,319.6670000000001,291.284,1,0,3002
37,31,1,307.626,262.041,1,0,396
163,154,14,319.954,245.7,1,0,756
402,314,11,445.528,395.069,3,0,1023
67,58,2,307.626,231.365,1,0,2290
651,629,36,530.1030000000002,498.28,0,0,128
206,161,10,369.266,345.47,3,0,1633
186,150,50,558.486,545.011,0,0,3216
57,50,3,369.55300000000005,369.55300000000005,3,0,2300
98,68,3,397.649,318.807,3,2,2922
142,119,19,352.064,344.897,3,0,91
28,27,6,307.053,215.883,1,0,875
65,42,6,323.681,224.771,1,0,783
1167,1138,319,642.202,619.553,2,0,2140
430,357,102,504.014,427.179,3,10,3549
531,464,52,454.702,374.713,3,0,1448
301,296,12,463.876,454.415,3,0,3386
608,512,68,464.736,420.872,3,29,99
193,169,1,377.867,306.4790000000001,1,0,2838
106,100,3,322.248,289.564,1,0,341
644,598,16,433.486,394.209,3,0,1296
63,54,6,334.0019999999999,313.073,3,0,363
11,7,0,435.78,435.78,3,0,944
444,376,35,368.406,234.518,1,0,2196
89,75,15,309.633,259.461,1,0,178
1082,1004,65,637.901,591.456,0,0,3383
59,41,10,360.378,346.617,3,0,1276
257,232,14,437.5,419.725,3,0,1277
323,316,7,310.78,233.945,1,7,1378
239,229,18,367.546,367.546,3,0,518
1032,993,11,514.335,495.413,0,10,3231
263,220,50,395.069,386.755,3,0,355
65,60,15,334.576,334.576,3,0,840
19,14,2,332.569,285.55,1,0,1039
36,21,4,305.333,215.31,1,0,1047
150,142,1,323.108,263.475,1,0,3240
9,6,3,308.2,245.413,1,0,2115
227,208,28,426.032,407.11,3,0,3076
10,5,1,304.186,268.635,1,1,2260
70,50,13,342.603,301.032,1,0,3301
153,123,11,309.346,237.672,1,0,1043
222,205,35,494.266,458.429,0,0,73
25,17,4,324.828,248.567,1,0,1684
394,374,28,319.381,316.2270000000001,3,0,1471
391,362,14,503.44,456.995,0,0,3460
88,82,0,325.975,305.906,1,0,1117
248,215,21,430.906,391.342,3,0,82
309,291,6,331.709,251.147,1,0,1413
137,122,8,309.06,217.317,1,0,2034
423,375,74,435.78,435.78,3,2,3019
79,61,0,325.401,221.33,1,0,1262
227,220,73,474.197,456.135,0,0,1015
8,5,2,325.115,309.346,1,0,68
56,33,1,321.6740000000001,211.583,1,0,2568
107,83,8,313.36,136.468,1,0,2707
23,20,20,318.807,303.612,1,0,2270
16,13,1,307.626,287.271,1,0,613
75,66,9,355.505,326.835,3,5,2557
34,25,4,315.94,254.3,1,0,1088
456,409,45,592.89,548.165,0,0,780
121,115,22,349.19699999999995,325.975,3,0,3270
319,263,53,445.814,427.466,3,0,2273
50,44,3,317.374,264.622,1,0,1611
167,131,1,308.773,204.128,1,0,385
1172,1075,155,530.677,469.897,0,23,1967
848,759,264,537.557,525.803,0,0,1953
832,743,106,505.447,474.484,0,0,3342
346,285,16,306.193,289.851,1,0,1209
865,835,48,407.397,276.663,1,0,2962
232,217,4,323.968,309.92,1,0,2402
11,1,0,304.186,217.03,1,0,3235
523,461,35,378.727,364.966,3,0,3525
1472,1329,160,612.9590000000002,572.248,0,15,1946
605,537,62,425.172,400.80300000000005,3,0,2131
224,193,57,471.617,429.186,3,0,3417
133,120,5,313.073,284.69,1,19,106
168,161,6,465.596,406.25,3,0,1909
519,470,56,443.521,407.397,3,7,3264
87,78,45,496.56,486.812,0,4,3073
366,319,49,390.768,390.768,3,0,3207
212,178,70,313.36,283.257,1,0,1161
14,12,2,470.18300000000005,470.18300000000005,0,0,2788
100,77,1,304.759,249.713,1,0,2661
323,305,7,313.073,153.096,1,0,1781
123,88,11,307.339,242.833,1,0,763
280,248,34,481.651,457.569,0,0,855
489,422,11,564.507,484.518,0,3,3422
28,21,9,312.213,247.42,1,0,3354
51,45,7,331.709,266.342,1,1,434
110,94,21,363.245,363.245,3,0,2316
27,22,0,335.722,279.817,1,0,1678
834,819,56,479.358,479.358,0,8,1388
550,455,23,342.603,303.612,1,74,1864
341,322,38,624.427,554.186,0,0,3312
14,9,4,339.163,286.411,1,0,2604
29,27,0,312.7870000000001,278.956,1,0,682
92,72,5,305.619,188.073,1,0,515
159,134,9,304.759,285.264,1,4,1280
546,509,152,469.037,459.002,0,0,2224
21,19,6,492.546,492.546,0,0,40
134,123,7,309.346,232.511,1,0,1210
196,152,34,478.211,478.211,0,0,3157
443,397,12,495.986,450.6880000000001,3,1,1143
126,112,9,378.154,378.154,3,0,1965
124,107,34,432.913,432.913,3,0,2022
488,412,58,493.979,461.869,0,6,3026
36,29,7,352.351,335.436,3,0,1985
116,89,22,394.209,394.209,3,0,1404
105,92,6,323.681,302.1790000000001,1,0,651
1308,1254,61,503.727,477.064,0,13,2280
146,130,23,343.463,337.156,3,0,967
96,87,32,506.881,499.427,0,0,167
74,59,23,414.564,414.564,3,0,143
987,885,68,389.908,377.007,3,0,3050
256,220,34,375.287,317.087,3,0,304
978,833,46,514.622,411.984,3,0,1508
296,246,98,452.122,399.369,3,0,3490
255,175,2,381.881,352.064,3,2,1901
146,124,0,311.64,265.195,1,0,2440
435,388,61,494.266,485.952,0,0,2701
1,0,0,304.186,304.186,1,0,2193
234,200,6,384.7480000000001,376.72,3,0,2267
7,4,2,304.186,304.186,1,0,298
13,10,1,327.982,317.087,3,0,1730
111,90,33,417.144,411.984,3,0,3359
493,434,48,327.122,236.525,1,0,685
314,294,7,320.528,320.528,3,4,3410
62,53,15,319.6670000000001,313.073,3,28,1995
91,62,8,382.741,296.732,1,0,3309
330,293,33,351.491,315.94,3,5,96
59,42,3,366.112,328.842,3,11,3501
303,280,22,334.576,283.83,1,2,2262
242,202,13,314.7940000000001,274.083,1,0,160
1235,1141,139,721.044,647.076,2,2,1055
